"Ensembl ID","Gene","Gene type","Chr","Start","End","posMap","eqtlMap","ciMap","N posMap","Max CADD posMap","N eqtlMap","min P eqtlMap","eqtlMapminQ","Tissue eqtlMap","Tissue ciMap","SNPs posMap","SNPs eqtlMap","SNPs ciMap"
"ENSG00000182810","DDX28","protein_coding","16","68055179","68057770","No","Yes","Yes","0","0.0","7","4.6347e-10","0.0","eQTLGen cis eQTLs","Adult Cortex, Fetal Cortex, Left Ventricle, Liver, Lung, Spleen, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm, Trophoblast-like Cell, hESC","-","rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173","rs3815173;rs6499160;rs73612697;rs4640173;rs4567701;rs75229939;rs78229587;rs56230350;rs12597573;rs9939821;rs7206792;rs140979755;rs117751972;rs12596883;rs74629553;rs76495028;rs4517790;rs12447931;rs55790290;rs9938553;rs7193701;rs7199487;rs7199699;rs7199878;rs111701446;rs8044995;rs11275011;rs55725810;rs561946216;rs562498359;rs77884900;rs8060893;rs34395120;rs7194694;rs551970167;rs555741225;rs34539538;rs201391085;rs186642615;rs56097211;rs56138523, rs1134760;rs7187289;rs20549, rs10468274;rs376338919;rs7196789;rs6499145, rs8060686, rs7198357;rs8057986;rs13334918;rs2271294;rs11553287;rs8060686"
"ENSG00000072736","NFATC3","protein_coding","16","68118654","68263162","Yes","Yes","Yes","1","12.44","9","4.9381e-86","0.0","eQTLcatalogue/BLUEPRINT ge monocyte, eQTLcatalogue/BLUEPRINT ge neutrophil, eQTLcatalogue/CEDAR neutrophil CD15, DICE/T CD4 naive, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, CMC SVA cis, GTEx/v8/Adipose Subcutaneous, GTEx/v8/Colon Sigmoid, GTEx/v8/Nerve Tibial, GTEx/v8/Testis, GTEx/v8/Thyroid","Adult Cortex, Fetal Cortex, Left Ventricle, Liver, Spleen, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm, Trophoblast-like Cell, hESC","rs7193701","rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs7193701, rs3743739, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs3815173, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs3815173, rs3815173, rs3815173, rs7193701, rs3743739, rs7193701, rs3743739, rs7193701, rs3743739, rs3815173, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739","rs3815173;rs6499160;rs73612697;rs4640173;rs4567701;rs75229939;rs78229587;rs56230350;rs12597573;rs9939821;rs7206792;rs140979755;rs117751972;rs12596883;rs74629553;rs76495028;rs4517790;rs12447931;rs55790290;rs9938553;rs7193701;rs7199487;rs7199699;rs7199878;rs111701446;rs8044995;rs11275011;rs55725810;rs561946216;rs562498359;rs77884900;rs8060893;rs34395120;rs7194694;rs551970167;rs555741225;rs34539538;rs201391085;rs186642615;rs56097211;rs56138523, rs1134760;rs7187289;rs20549, rs10468274;rs376338919;rs7196789;rs6499145, rs8060686, rs7198357;rs8057986;rs13334918;rs2271294;rs11553287;rs8060686"
"ENSG00000103067","ESRP2","protein_coding","16","68263014","68272005","No","Yes","Yes","0","0.0","9","1.83499e-16","0.0","eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, GTEx/v8/Heart Atrial Appendage, GTEx/v8/Skin Not Sun Exposed Suprapubic, GTEx/v8/Skin Sun Exposed Lower leg","Promoter anchored loops, GM12878, IMR90, Mesenchymal Stem Cell","-","rs3785098, rs7193701, rs3743739, rs3815173, rs7196789, rs3785098, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739","rs3815173;rs6499160;rs73612697;rs4640173;rs4567701;rs75229939;rs78229587;rs56230350;rs12597573;rs9939821;rs7206792;rs140979755;rs117751972;rs12596883;rs74629553;rs76495028;rs4517790;rs12447931;rs55790290;rs9938553;rs7193701;rs7199487;rs7199699;rs7199878;rs111701446;rs8044995;rs11275011;rs55725810;rs561946216;rs562498359;rs77884900;rs8060893;rs34395120;rs7194694;rs551970167;rs555741225;rs34539538;rs201391085;rs186642615;rs56097211;rs56138523, rs3743739;rs9888986;rs12447119, rs10468274;rs376338919;rs7196789;rs6499145, rs7198357;rs8057986;rs13334918;rs2271294;rs11553287;rs8060686"
"ENSG00000103066","PLA2G15","protein_coding","16","68279207","68294961","Yes","Yes","Yes","1","16.22","9","2.2947e-13","0.0","eQTLcatalogue/Fairfax 2014 IFN24, eQTLGen cis eQTLs, GTEx/v8/Artery Aorta, GTEx/v8/Artery Tibial, GTEx/v8/Colon Transverse, GTEx/v8/Esophagus Muscularis, GTEx/v8/Lung, GTEx/v8/Skin Sun Exposed Lower leg","Promoter anchored loops, GM12878, IMR90, Mesenchymal Stem Cell","rs3743739","rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs7193701, rs3743739, rs7193701, rs3743739, rs8060686, rs7196789, rs3815173, rs7193701, rs3743739, rs3815173, rs3815173, rs7193701, rs3743739, rs1134760, rs3785098, rs3815173, rs7193701, rs3743739","rs3815173;rs6499160;rs73612697;rs4640173;rs4567701;rs75229939;rs78229587;rs56230350;rs12597573;rs9939821;rs7206792;rs140979755;rs117751972;rs12596883;rs74629553;rs76495028;rs4517790;rs12447931;rs55790290;rs9938553;rs7193701;rs7199487;rs7199699;rs7199878;rs111701446;rs8044995;rs11275011;rs55725810;rs561946216;rs562498359;rs77884900;rs8060893;rs34395120;rs7194694;rs551970167;rs555741225;rs34539538;rs201391085;rs186642615;rs56097211;rs56138523, rs3743739;rs9888986;rs12447119, rs10468274;rs376338919;rs7196789;rs6499145, rs7198357;rs8057986;rs13334918;rs2271294;rs11553287;rs8060686"
"ENSG00000103064","SLC7A6","protein_coding","16","68298433","68335722","Yes","Yes","No","1","16.22","9","1.6993999999999996e-94","0.0","eQTLcatalogue/BLUEPRINT ge monocyte, eQTLcatalogue/Fairfax 2014 IFN24, eQTLcatalogue/Fairfax 2014 LPS24, eQTLcatalogue/Fairfax 2014 naive, eQTLcatalogue/Lepik 2017 ge blood, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, GTEx/v8/Lung, GTEx/v8/Cells Cultured fibroblasts, GTEx/v8/Thyroid","-","rs3743739","rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs7193701, rs3743739, rs3785098, rs3785098, rs3815173, rs3815173, rs7193701, rs7193701, rs3743739, rs3743739, rs10468274, rs1134760, rs20549, rs3785098, rs7193701, rs7193701, rs3743739, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs3815173, rs7193701, rs7193701, rs3743739, rs3743739, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs3815173, rs7193701, rs7193701, rs3743739, rs3743739, rs3815173, rs7193701, rs3743739, rs3785098, rs3815173, rs3743739","-"
"ENSG00000103061","SLC7A6OS","protein_coding","16","68318406","68344849","No","Yes","Yes","0","0.0","3","3.3569899999999996e-41","0.0","BIOSQTL/BIOS eQTL geneLevel","GM12878, IMR90, Mesenchymal Stem Cell","-","rs3815173, rs7193701, rs3743739","rs10468274;rs376338919;rs7196789;rs6499145, rs7198357;rs8057986;rs13334918;rs2271294;rs11553287;rs8060686"
"ENSG00000132600","PRMT7","protein_coding","16","68344877","68392466","No","Yes","Yes","0","0.0","9","5.230399999999999e-117","0.0","EyeGEx, eQTLcatalogue/Alasoo 2018 ge macrophage IFNg, eQTLcatalogue/Alasoo 2018 ge macrophage naive, eQTLcatalogue/GENCORD ge fibroblast, eQTLcatalogue/GENCORD ge LCL, eQTLcatalogue/GEUVADIS ge LCL, eQTLcatalogue/HipSci ge iPSC, eQTLcatalogue/Lepik 2017 ge blood, eQTLcatalogue/Quach 2016 ge monocyte LPS, eQTLcatalogue/Quach 2016 ge monocyte R848, eQTLcatalogue/TwinsUK ge fat, eQTLcatalogue/TwinsUK ge LCL, eQTLcatalogue/TwinsUK ge skin, PsychENCODE eQTLs, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, CMC SVA cis, GTEx/v8/Adipose Subcutaneous, GTEx/v8/Adipose Visceral Omentum, GTEx/v8/Adrenal Gland, GTEx/v8/Cells EBV-transformed lymphocytes, GTEx/v8/Whole Blood, GTEx/v8/Artery Aorta, GTEx/v8/Artery Coronary, GTEx/v8/Artery Tibial, GTEx/v8/Brain Anterior cingulate cortex BA24, GTEx/v8/Brain Caudate basal ganglia, GTEx/v8/Brain Cortex, GTEx/v8/Brain Frontal Cortex BA9, GTEx/v8/Brain Nucleus accumbens basal ganglia, GTEx/v8/Brain Putamen basal ganglia, GTEx/v8/Brain Substantia nigra, GTEx/v8/Breast Mammary Tissue, GTEx/v8/Colon Sigmoid, GTEx/v8/Colon Transverse, GTEx/v8/Esophagus Gastroesophageal Junction, GTEx/v8/Esophagus Mucosa, GTEx/v8/Esophagus Muscularis, GTEx/v8/Heart Atrial Appendage, GTEx/v8/Heart Left Ventricle, GTEx/v8/Liver, GTEx/v8/Lung, GTEx/v8/Muscle Skeletal, GTEx/v8/Nerve Tibial, GTEx/v8/Ovary, GTEx/v8/Pancreas, GTEx/v8/Pituitary, GTEx/v8/Prostate, GTEx/v8/Cells Cultured fibroblasts, GTEx/v8/Skin Not Sun Exposed Suprapubic, GTEx/v8/Skin Sun Exposed Lower leg, GTEx/v8/Small Intestine Terminal Ileum, GTEx/v8/Spleen, GTEx/v8/Stomach, GTEx/v8/Testis, GTEx/v8/Thyroid","GM12878, IMR90, Mesenchymal Stem Cell","-","rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs7193701, rs3743739, rs7193701, rs3743739, rs3815173, rs7193701, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs7193701, rs3743739, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3785098, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3743739, rs7193701, rs3743739, rs3815173, rs7193701, rs3743739, rs8060686, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs20549, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs7196789, rs1134760, rs20549, rs3785098, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs7193701, rs3743739, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739","rs10468274;rs376338919;rs7196789;rs6499145, rs7198357;rs8057986;rs13334918;rs2271294;rs11553287;rs8060686"
"ENSG00000103056","SMPD3","protein_coding","16","68392231","68482591","No","Yes","Yes","0","0.0","9","1.52599e-14","7.62995e-11","eQTLcatalogue/Fairfax 2012 B-cell CD19, eQTLcatalogue/GENCORD ge LCL, eQTLcatalogue/GEUVADIS ge LCL, eQTLcatalogue/TwinsUK ge LCL, GTEx/v8/Adrenal Gland, GTEx/v8/Esophagus Muscularis","EP correlation cell type oneway","-","rs3815173, rs3815173, rs3743739, rs3815173, rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098, rs3815173, rs7193701, rs3743739, rs3815173, rs7196789, rs20549","rs3785098"
"ENSG00000184939","ZFP90","protein_coding","16","68563993","68609975","No","Yes","No","0","0.0","6","1.2125e-07","0.000395033860045147","eQTLGen cis eQTLs","-","-","rs8060686, rs10468274, rs7196789, rs1134760, rs20549, rs3785098","-"
"ENSG00000072310","SREBF1","protein_coding","17","17713713","17740325","No","Yes","No","0","0.0","5","2.5581e-07","0.0025031869278016","eQTLGen trans eQTLs","-","-","rs1395, rs174535, rs174538, rs174545, rs174546","-"
"ENSG00000109107","ALDOC","protein_coding","17","26900133","26904282","No","Yes","No","0","0.0","1","2.2452e-06","0.0169655054644809","eQTLGen trans eQTLs","-","-","rs174535","-"
"ENSG00000132142","ACACA","protein_coding","17","35441923","35766909","No","Yes","No","0","0.0","2","4.0891e-06","0.0280052231354175","eQTLGen trans eQTLs","-","-","rs174545, rs174546","-"
"ENSG00000170558","CDH2","protein_coding","18","25530930","25757410","No","Yes","No","0","0.0","1","7.6457e-07","0.0064898533252963604","eQTLGen trans eQTLs","-","-","rs10501320","-"
"ENSG00000185897","FFAR3","protein_coding","19","35849362","35851387","No","Yes","No","0","0.0","1","5.5573e-07","0.00491062039957939","eQTLGen trans eQTLs","-","-","rs8060686","-"
"ENSG00000105223","PLD3","protein_coding","19","40854363","40886346","No","Yes","No","0","0.0","2","4.8912e-06","0.032382438154669","eQTLGen trans eQTLs","-","-","rs1919128, rs3749147","-"
"ENSG00000130202","PVRL2","protein_coding","19","45349432","45392485","No","Yes","No","0","0.0","4","8.425070167458991e-06","0.0402533557782164","BRAINEAC/MEDU","-","-","rs725660, rs2341097, rs7256192, rs8103278","-"
"ENSG00000104859","CLASRP","protein_coding","19","45542298","45574214","No","No","Yes","0","0.0","0","-","-","-","Adult Cortex, Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000007255","TRAPPC6A","protein_coding","19","45666186","45681495","No","No","Yes","0","0.0","0","-","-","-","Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000189114","BLOC1S3","protein_coding","19","45682003","45685059","No","No","Yes","0","0.0","0","-","-","-","Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000267545","AC005779.2","protein_coding","19","45683080","45705702","No","No","Yes","0","0.0","0","-","-","-","Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000125740","FOSB","protein_coding","19","45971253","45978437","No","No","Yes","0","0.0","0","-","-","-","Adult Cortex, Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000125741","OPA3","protein_coding","19","46030685","46105470","No","No","Yes","0","0.0","0","-","-","-","Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000177464","GPR4","protein_coding","19","46093022","46105466","No","No","Yes","0","0.0","0","-","-","-","Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000125746","EML2","protein_coding","19","46110252","46148887","No","No","Yes","0","0.0","0","-","-","-","Adult Cortex, Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000267757","C19orf83","protein_coding","19","46144752","46146098","No","No","Yes","0","0.0","0","-","-","-","Adult Cortex, Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000125743","SNRPD2","protein_coding","19","46190712","46195827","No","No","Yes","0","0.0","0","-","-","-","Adult Cortex, Fetal Cortex","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000011478","QPCTL","protein_coding","19","46195741","46207247","No","Yes","Yes","0","0.0","4","9.052299999999999e-17","0.0","PsychENCODE eQTLs, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, GTEx/v8/Liver, GTEx/v8/Skin Sun Exposed Lower leg","Adult Cortex, Fetal Cortex","-","rs2341097, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs2341097","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000177051","FBXO46","protein_coding","19","46213887","46234162","No","No","Yes","0","0.0","0","-","-","-","Adult Cortex, Fetal Cortex, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm","-","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407, rs11671106;rs8103278;rs71175234;rs7254364;rs11672110;rs59093775;rs11669442;rs35506173, rs116959973;rs725660;rs2341097"
"ENSG00000237452","AC074212.3","protein_coding","19","46236509","46267792","Yes","No","Yes","1","22.2","0","-","-","-","Adult Cortex, Fetal Cortex, GM12878, IMR90, Mesenchymal Stem Cell, Mesendoderm","rs2341097","-","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407, rs11671106;rs8103278;rs71175234;rs7254364;rs11672110;rs59093775;rs11669442;rs35506173, rs116959973;rs725660;rs2341097"
"ENSG00000177045","SIX5","protein_coding","19","46268043","46272484","Yes","Yes","Yes","1","22.2","4","2.2606999999999998e-26","0.0","eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel","Adult Cortex, Fetal Cortex","rs2341097","rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs725660, rs2341097, rs7256192, rs8103278","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407"
"ENSG00000104936","DMPK","protein_coding","19","46272975","46285810","Yes","Yes","No","1","22.2","4","1.1712999999999997e-96","0.0","EyeGEx, eQTLcatalogue/Lepik 2017 ge blood, eQTLcatalogue/TwinsUK ge blood, eQTLcatalogue/TwinsUK ge fat, eQTLcatalogue/TwinsUK ge LCL, eQTLcatalogue/TwinsUK ge skin, PsychENCODE eQTLs, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, BRAINEAC/MEDU, GTEx/v8/Adipose Subcutaneous, GTEx/v8/Adipose Visceral Omentum, GTEx/v8/Whole Blood, GTEx/v8/Artery Aorta, GTEx/v8/Artery Tibial, GTEx/v8/Breast Mammary Tissue, GTEx/v8/Esophagus Mucosa, GTEx/v8/Esophagus Muscularis, GTEx/v8/Lung, GTEx/v8/Nerve Tibial, GTEx/v8/Prostate, GTEx/v8/Cells Cultured fibroblasts, GTEx/v8/Skin Not Sun Exposed Suprapubic, GTEx/v8/Skin Sun Exposed Lower leg, GTEx/v8/Spleen, GTEx/v8/Testis, GTEx/v8/Thyroid","-","rs2341097","rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs2341097, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs725660, rs725660, rs2341097, rs2341097, rs2341097, rs7256192, rs7256192, rs7256192, rs8103278, rs8103278, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs725660, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs725660, rs2341097, rs7256192, rs8103278","-"
"ENSG00000268434","AC011530.4","protein_coding","19","46282695","46289231","No","Yes","No","0","0.0","4","2.07652e-44","0.0","BIOSQTL/BIOS eQTL geneLevel","-","-","rs725660, rs725660, rs2341097, rs2341097, rs7256192, rs7256192, rs8103278, rs8103278","-"
"ENSG00000185800","DMWD","protein_coding","19","46286205","46296060","No","Yes","Yes","0","0.0","4","9.822699999999998e-93","0.0","eQTLcatalogue/BLUEPRINT ge T-cell, eQTLGen cis eQTLs, BIOSQTL/BIOS eQTL geneLevel, GTEx/v8/Adipose Subcutaneous, GTEx/v8/Artery Aorta, GTEx/v8/Artery Tibial, GTEx/v8/Colon Sigmoid, GTEx/v8/Colon Transverse, GTEx/v8/Esophagus Gastroesophageal Junction, GTEx/v8/Esophagus Muscularis, GTEx/v8/Nerve Tibial, GTEx/v8/Pancreas, GTEx/v8/Prostate, GTEx/v8/Skin Not Sun Exposed Suprapubic, GTEx/v8/Skin Sun Exposed Lower leg, GTEx/v8/Small Intestine Terminal Ileum, GTEx/v8/Testis, GTEx/v8/Thyroid","Promoter anchored loops, Fetal Cortex","-","rs725660, rs2341097, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs725660, rs2341097, rs2341097, rs7256192, rs7256192, rs8103278, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs7256192, rs725660, rs2341097, rs7256192, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278, rs2341097, rs725660, rs2341097, rs7256192, rs8103278, rs725660, rs2341097, rs7256192, rs8103278","rs8102876;rs10612114;rs7258283;rs71340703;rs7256192;rs544890469;rs71340704;rs563152407, rs725660;rs2341097"
